Instrument,Company Name,Sector,Clusters,Valuation Score,Fundamental Score,Momentum Score,Short Term Score,Long Term Score
GILD.OQ,GILEAD SCI,Health Care,1,47.81,31.91,47.92,45.5,42.27
NGM.OQ,NGM BIOPHRMCUTCL,Health Care,2,26.69,47.22,65.69,57.07,43.63
PNTG.OQ,THE PENNANT GRP,Health Care,2,40.48,47.22,64.73,58.46,48.9
HNGR.N,HANGER INC,Health Care,3,53.269999999999996,47.22,29.69,35.86,45.26
WST.N,WEST PHARM SVCS,Health Care,4,42.79,71.21,76.24,70.47,61.1
NTUS.OQ,NATUS MEDICAL,Health Care,3,41.48,47.22,38.019999999999996,39.92,42.620000000000005
HRC.N,HILL-ROM HOLDNGS,Health Care,1,53.44,53.71,42.05,45.5,50.68
TPTX.OQ,TRNG PNT THRPTC,Health Care,2,32.31,47.22,85.06,71.47,50.71
IONS.OQ,IONIS PHRMACUTLS,Health Care,3,43.01,42.0,36.96,38.62,41.14
TWST.OQ,TWIST BIOSCIENCE,Health Care,2,33.989999999999995,47.22,51.49,48.230000000000004,42.99
XENT.OQ,INTERSECT ENT,Health Care,2,19.08,47.22,32.92,32.99,32.39
NTRA.OQ,NATERA INC,Health Care,2,32.95,47.22,51.49,48.07,42.58
FGEN.OQ,FIBROGEN INC,Health Care,2,25.45,47.22,46.33,43.33,38.29
ITCI.OQ,INTRACELLULAR TH,Health Care,2,16.46,47.22,49.89,44.47,35.58
MD.N,MEDNAX INC,Health Care,3,56.43,47.22,31.34,37.480000000000004,46.93
SUPN.OQ,SUPERNUS PHARMA,Health Care,1,66.67999999999999,28.74,51.1,50.080000000000005,49.5
CDXS.OQ,CODEXIS,Health Care,4,34.99,53.669999999999995,69.97,62.28,50.27
REGN.OQ,REGENERON PHAR,Health Care,1,57.54,67.30000000000001,58.209999999999994,59.47,61.12
A.N,AGILENT TECH,Health Care,4,45.67,57.43000000000001,59.47,57.089999999999996,53.239999999999995
CCRN.OQ,CROSS CTY HEALTH,Health Care,3,44.0,48.13,34.97,38.3,43.19
COLL.OQ,COLLEGIUM PHARMC,Health Care,3,50.43,47.22,49.18,49.07,48.99
UTHR.OQ,UTD THERAPEUT,Health Care,4,62.3,61.050000000000004,79.9,74.42999999999999,66.25999999999999
ANIP.OQ,ANI PHARMACEUTIC,Health Care,3,41.8,47.22,18.38,26.22,37.84
ELAN.N,ELNCO ANML HLTH,Health Care,3,42.449999999999996,38.6,37.830000000000005,38.64,39.95
TXG.OQ,10X GENOMICS INC,Health Care,2,35.89,38.35,62.55,54.92,43.419999999999995
AVIR.OQ,ATEA PHRMCTC ORD,Health Care,2,34.38,47.22,51.49,48.28,43.15
NBIX.OQ,NEUROCRINE BIOS,Health Care,3,46.92,47.22,45.769999999999996,46.160000000000004,46.73
CORT.OQ,CORCEPT THERAPTS,Health Care,4,48.74,47.22,60.699999999999996,56.88999999999999,51.2
BSX.N,BOSTON SCIEN CP,Health Care,1,42.28,43.63,35.02,37.4,40.94
AKRO.OQ,AKERO THRPTC INC,Health Care,2,19.259999999999998,47.22,56.54,49.55,38.36
IVC.N,INVACARE CORP,Health Care,3,44.85,46.51,48.33,47.53,46.300000000000004
HMSY.OQ,HMS HOLDINGS COR,Health Care,1,46.87,62.07,52.25,52.910000000000004,53.54
CMRX.OQ,CHIMERIX INC,Health Care,2,25.590000000000003,47.22,51.49,46.97,39.629999999999995
HCAT.OQ,HEALTH CTLYS INC,Health Care,2,30.0,47.22,69.45,60.199999999999996,45.89
BDTX.OQ,BLCK DMN THR ORD,Health Care,2,20.18,47.22,29.5,30.759999999999998,31.97
CTLT.N,CATALENT INC,Health Care,4,45.050000000000004,62.27,79.45,71.71,59.68
KURA.OQ,KURA ONCOLOGY,Health Care,2,27.73,47.22,81.49,68.28999999999999,47.99
CNC.N,CENTENE CORP,Health Care,1,70.21,53.239999999999995,42.79,48.47,57.410000000000004
RDNT.OQ,RADNET INC,Health Care,3,43.68,47.22,31.740000000000002,35.85,41.93
HOLX.OQ,HOLOGIC INC,Health Care,1,60.25,62.980000000000004,59.08,59.84,60.91
VIVO.OQ,MERIDIAN BIOSCI,Health Care,2,34.339999999999996,47.22,52.52,49.0,43.39
TBIO.OQ,TRANSLTE BIO INC,Health Care,2,28.28,47.22,54.16,49.24,41.38
CPSI.OQ,CMPTR PRG & SYS,Health Care,3,36.559999999999995,56.45,50.73,49.46,47.06
MTD.N,METTLER-TOLEDO,Health Care,4,44.21,51.42,61.519999999999996,57.410000000000004,51.06
GBIO.OQ,GENERATN BIO ORD,Health Care,2,26.43,47.22,61.970000000000006,54.43,42.59
OSUR.OQ,ORASURE TECH,Health Care,4,37.97,58.53,73.19,65.71000000000001,53.97
ANIK.OQ,ANIKA THERAPEUT,Health Care,3,42.92,47.22,29.74,34.339999999999996,41.13
RMD.N,RESMED INC,Health Care,1,45.92,72.09,57.42,57.9,57.96
BTAI.OQ,BIOXCEL THRPTCS,Health Care,2,24.14,47.22,51.33,46.64,39.01
MMSI.OQ,MERIT MEDIC,Health Care,4,44.190000000000005,47.11,71.28,63.59,51.99
IQV.N,IQVIA HOLDINGS,Health Care,4,44.78,70.09,45.300000000000004,48.94,53.769999999999996
BKD.N,BROOKDALE SENIOR,Health Care,3,57.82000000000001,47.22,23.54,32.23,45.540000000000006
DXCM.OQ,DEXCOM,Health Care,4,39.71,61.36000000000001,72.03,65.58,55.37
FOLD.OQ,AMICUS THERAPEUT,Health Care,2,24.15,47.22,73.97,62.480000000000004,44.68
QTRX.OQ,QUANTERIX CORP,Health Care,2,34.839999999999996,47.22,51.49,48.35,43.33
AXNX.OQ,AXONCS MDLTN TCH,Health Care,2,29.94,47.22,72.23,62.129999999999995,46.56
MDT.N,MEDTRONIC PLC,Health Care,3,48.0,52.83,44.96,46.6,48.93
PCVX.OQ,VAXCYTE INC ORD,Health Care,2,18.72,47.67,43.519999999999996,40.42,35.05
EIDX.OQ^A21,,Health Care,2,32.75,47.22,76.32,65.42,48.699999999999996
THC.N,TENET HEALTHCR,Health Care,3,57.220000000000006,65.03,40.9,46.97,55.87
TDOC.N,TELADOC HEALTH,Health Care,2,37.38,39.57,52.83,48.52,42.01
ITOS.OQ,ITEOS THRPTC ORD,Health Care,2,28.23,47.22,81.34,68.25,48.15
CRMD.OQ,CORMEDIX INC ORD,Health Care,2,22.99,47.22,64.7,55.82,41.9
TNDM.OQ,TANDEM DTES CARE,Health Care,4,36.449999999999996,52.56999999999999,70.39999999999999,62.629999999999995,50.580000000000005
ZBH.N,ZMMR BIOMT HLDS,Health Care,3,46.88,52.480000000000004,39.85,42.8,47.08
PGNY.OQ,PROGYNY INC,Health Care,2,38.35,47.22,68.42,60.73,48.97
APYX.OQ,APYX MEDICAL CRP,Health Care,2,22.96,53.669999999999995,53.620000000000005,49.03,41.370000000000005
CPRX.OQ,CATALYST PHRMCLS,Health Care,1,72.59,58.660000000000004,42.65,49.54,60.23
MCRB.OQ,SERES THERAP ORD,Health Care,2,26.779999999999998,47.22,49.44,45.71,39.6
LUNG.OQ,PLMNX CRPRTN ORD,Health Care,2,34.29,47.22,60.099999999999994,54.300000000000004,45.269999999999996
RGEN.OQ,REPLIGEN CORP,Health Care,4,39.83,48.120000000000005,60.23,55.35,47.83
KRYS.OQ,KRYSTA BIOTC ORD,Health Care,2,33.410000000000004,47.22,49.44,46.7,42.25
PETQ.OQ,PETIQ  INC A,Health Care,3,36.54,47.22,48.949999999999996,46.83,43.38
AMTI.OQ,APLD MLC TRN ORD,Health Care,2,29.25,47.22,51.49,47.52,41.099999999999994
NVCR.OQ,NOVOCURE LTD,Health Care,4,37.76,53.449999999999996,83.74000000000001,72.3,54.74
SRRK.OQ,SCHOLAR ROCK HLD,Health Care,2,27.529999999999998,47.22,51.49,47.260000000000005,40.410000000000004
ADPT.OQ,ADPTV BIOTCH CRP,Health Care,2,34.01,29.69,88.21,71.3,46.050000000000004
UTMD.OQ,UTAH MED PRODS,Health Care,1,60.150000000000006,47.22,42.74,46.02,51.27
RDUS.OQ,RADIUS HEALTH,Health Care,2,13.22,48.88,44.2,40.26,33.45
BAX.N,BAXTER INTL INC,Health Care,3,50.529999999999994,42.24,36.59,39.53,44.14
VAPO.N,VAPOTHERM INC,Health Care,1,24.09,26.88,51.35999999999999,43.59,31.879999999999995
PRVB.OQ,PROVNTON BIO ORD,Health Care,2,14.48,47.22,34.4,33.339999999999996,30.919999999999998
ITGR.N,INTEGER HOLDINGS,Health Care,3,50.79,51.54,37.53,41.620000000000005,47.74
DGX.N,QUEST DIAG,Health Care,1,69.52000000000001,34.68,46.89,48.449999999999996,51.67
NXGN.OQ,NEXTGEN HEALTHCR,Health Care,1,46.660000000000004,40.96,49.96,48.11,45.49
VIR.OQ,VIR BIOTECHNOLGY,Health Care,2,30.520000000000003,41.49,53.81,48.47,40.18
PRVL.OQ^A21,,Health Care,2,27.76,47.22,56.79,51.0,41.83
AGIO.OQ,AGIOS PHARMA,Health Care,2,15.040000000000001,47.22,42.01,38.75,33.040000000000006
SDGR.OQ,SCHRDNGR INC ORD,Health Care,2,36.0,46.489999999999995,51.72,48.58,43.6
ADUS.OQ,ADDUS HOMECARE,Health Care,2,46.23,53.669999999999995,54.72,53.28000000000001,50.949999999999996
OPRX.OQ,OPTIMIZERX CORP,Health Care,2,36.44,47.22,51.49,48.59,43.980000000000004
NHC.A,NATIONAL HEALTH,Health Care,1,70.62,47.22,38.48,44.61,54.39000000000001
VBIV.OQ,VBI VACCINES INC,Health Care,3,33.11,47.22,50.019999999999996,47.06,42.27
ATRI.OQ,ATRION CORP,Health Care,3,47.61,47.22,46.19,46.56,47.12
TRHC.OQ,TBLA RASA HLTCR,Health Care,3,32.0,47.22,43.919999999999995,42.63,40.31
AMEH.OQ,APOLLO MEDCL HLD,Health Care,3,49.55,47.22,55.71,53.510000000000005,50.27
DRRX.OQ,DURECT CORP,Health Care,3,33.900000000000006,53.669999999999995,26.669999999999998,31.8,39.01
CVM.A,CEL-SCI CORP ORD,Health Care,2,29.299999999999997,47.22,82.55,69.26,48.88
INSM.OQ,INSMED INC,Health Care,2,24.15,47.22,54.55,48.89,39.82
KIDS.OQ,ORTHOPEDIATRICS,Health Care,3,34.47,47.22,47.58,45.56,42.21
OTRK.OQ,ONTRAK INC ORD,Health Care,2,33.550000000000004,47.22,51.629999999999995,48.25,42.85
RCM.OQ,R1 RCM INC,Health Care,2,41.120000000000005,47.22,90.77,76.79,55.669999999999995
INGN.OQ,INOGEN INC,Health Care,3,39.550000000000004,41.83,38.83,39.39,40.17
NLTX.OQ,NEOLEUKIN THRPTC,Health Care,2,18.12,47.22,43.63,40.339999999999996,34.68
HUM.N,HUMANA INC,Health Care,1,63.239999999999995,66.17,42.43,49.11,59.06
AWH.OQ,ASPR WMN HLT ORD,Health Care,2,33.44,47.22,53.05,49.24,43.16
CAH.N,CARDINAL HLTH,Health Care,1,67.13,49.1,41.730000000000004,46.64,54.47
LLY.N,ELI LILLY,Health Care,4,47.370000000000005,47.3,62.629999999999995,58.040000000000006,51.160000000000004
IART.OQ,INTEGRA LIFESCI,Health Care,1,47.11,28.9,46.27,43.79,40.52
AMRX.N,AMNEAL PHRMCTCLS,Health Care,3,44.81,57.32000000000001,45.83,47.4,49.44
SNDX.OQ,SYNDAX PHRMACTLS,Health Care,2,18.14,47.22,88.14,71.5,45.82
CLXT.OQ,CALYXT INC,Health Care,2,13.63,47.22,59.31999999999999,50.64999999999999,36.809999999999995
NVST.N,ENVISTA HOLDINGS,Health Care,1,49.91,43.96,46.57,46.68,46.989999999999995
EXAS.OQ,EXACT SCIENCES,Health Care,2,35.92,25.5,60.129999999999995,51.31,38.33
IDXX.OQ,IDEXX LABS,Health Care,4,41.46,57.58,78.83,70.04,56.45
SIBN.OQ,SI-BONE INC,Health Care,2,27.27,47.22,54.43,49.27,41.04
MRSN.OQ,MERSANA TPTC INC,Health Care,2,24.240000000000002,47.22,50.339999999999996,45.96,38.81
XLRN.OQ,ACCELERON PHARMA,Health Care,2,33.2,47.22,54.08,49.919999999999995,43.33
GNMK.OQ,GENMARK DIAGNOST,Health Care,3,33.52,47.22,49.87,47.02,42.4
CNST.OQ,CNSTLTN PHRMCTCL,Health Care,2,17.62,47.22,31.31,31.64,31.4
ANTM.N,ANTHEM INC,Health Care,3,63.13999999999999,62.27,40.44,47.12,57.16
HSTM.OQ,HEALTHSTREAM,Health Care,3,52.14,47.22,43.059999999999995,45.04,48.15
RGNX.OQ,REGENXBIO INC,Health Care,2,25.779999999999998,47.22,42.9,40.98,37.56
OCUL.OQ,OCULAR THERAPETX,Health Care,2,23.28,47.22,51.49,46.62,38.71
FREQ.OQ,FREQUENCY THERPT,Health Care,4,34.67,47.89,60.06,54.43,45.65
RCKT.OQ,ROCKET PHRMCTCLS,Health Care,2,31.35,47.22,54.169999999999995,49.7,42.61
ARVN.OQ,ARVINAS INC,Health Care,2,30.9,47.22,74.61,63.94,47.54
CUTR.OQ,CUTERA,Health Care,2,26.02,47.22,33.839999999999996,34.67,35.39
VTRS.OQ,VIATRIS INC ORD,Health Care,5,57.57,60.64000000000001,30.830000000000002,39.31,51.959999999999994
PLSE.OQ,PULSE BIOSCIENCE,Health Care,2,25.009999999999998,47.22,51.49,46.88,39.4
LHCG.OQ,LHC GROUP,Health Care,4,45.71,57.57,62.38,59.160000000000004,54.03
SLP.OQ,SIMULATIONS PLUS,Health Care,2,40.39,53.669999999999995,52.18000000000001,50.629999999999995,47.980000000000004
SGMO.OQ,SANGAMO THERPTCS,Health Care,2,25.89,47.22,60.56,53.349999999999994,42.02
BYSI.OQ,BEYONDSPRING INC,Health Care,2,12.139999999999999,47.22,43.61,39.43,32.28
MDRX.OQ,ALLSCRIPT HEALTH,Health Care,2,44.71,44.87,74.44,65.55,52.2
COO.N,COOPER COS INC,Health Care,1,44.36,70.46,48.26,51.0,54.47
SWAV.OQ,SHOCKWV MDCL INC,Health Care,2,34.01,47.22,51.49,48.230000000000004,43.0
RETA.OQ,REATA PHRMCTCL A,Health Care,2,14.899999999999999,47.22,18.37,22.17,27.08
BMY.N,BRISTOL MYERS SQ,Health Care,3,45.82,47.22,41.99,43.35,45.35
CNMD.N,CONMED CRPTN ORD,Health Care,3,42.79,47.22,48.18,47.23,45.69
SWTX.OQ,SPRINGWORKS THRT,Health Care,2,33.64,47.22,54.17999999999999,50.06,43.53
MOH.N,MOLINA HLTHCARE,Health Care,1,65.44,39.53,62.32,59.37,55.589999999999996
CERN.OQ,CERNER CORP,Health Care,3,49.220000000000006,56.279999999999994,45.85,47.92,50.849999999999994
IGMS.OQ,IGM BIOSCIENCES,Health Care,2,32.82,47.22,51.49,48.05,42.53
HQY.OQ,HEALTHEQUITY INC,Health Care,2,42.370000000000005,57.410000000000004,44.29,45.97,48.120000000000005
MNKD.OQ,MANNKIND,Health Care,2,29.630000000000003,47.22,51.49,47.57,41.25
SGEN.OQ,SEAGEN INC ORD,Health Care,1,41.839999999999996,57.52,58.730000000000004,56.010000000000005,51.55
NRC.OQ,NATONL RSRCH CRP,Health Care,3,33.4,47.22,33.629999999999995,35.63,38.29
RPRX.OQ,RYLTY PHRM A ORD,Health Care,3,51.25999999999999,40.0,45.32,45.410000000000004,45.83
EXEL.OQ,EXELIXIS INC,Health Care,3,44.78,47.22,50.54,49.18,47.07
CHNG.OQ,CHNGE HLTHCR INC,Health Care,1,45.71,43.78,54.33,51.459999999999994,47.19
SPNE.OQ,SEASPINE HLD CRP,Health Care,2,17.09,47.22,53.480000000000004,47.08,36.730000000000004
DVAX.OQ,DYNAVAX TECHNOLO,Health Care,2,16.56,47.22,65.31,55.279999999999994,39.48
HCA.N,HCA HEALTHCARE,Health Care,1,58.95,47.38,42.07,45.4,50.68
HALO.OQ,HALOZYME THERAP,Health Care,2,38.7,47.22,52.959999999999994,49.96,45.24
CHRS.OQ,COHERUS BIOSC,Health Care,1,72.23,47.22,38.6,44.940000000000005,55.06999999999999
QDEL.OQ,QUIDEL CORP,Health Care,3,49.93,47.22,51.25999999999999,50.449999999999996,49.309999999999995
ARQT.OQ,ARCUTS BIOTH ORD,Health Care,2,19.81,47.22,64.12,54.94,40.48
MGLN.OQ,MAGELLAN HEALTH,Health Care,3,53.190000000000005,47.22,46.93,47.910000000000004,49.53
EW.N,EDWARDS LIFE,Health Care,3,43.9,65.98,44.879999999999995,47.9,51.870000000000005
MNOV.OQ,MEDICINOVA,Health Care,2,25.95,47.22,33.08,34.13,35.18
OPK.OQ,OPKO HEALTH ORD,Health Care,3,40.339999999999996,47.22,50.33,48.36,45.24
SIGA.OQ,SIGA TCHLGY INC,Health Care,1,66.89,47.22,57.87,57.620000000000005,57.75
TFX.N,TELEFLEX INC,Health Care,3,45.95,51.76,41.23,43.519999999999996,46.800000000000004
ALVR.OQ,ALLOVIR INC ORD,Health Care,2,33.4,47.22,64.98,57.58,46.129999999999995
GMED.N,GLOBUS MEDICAL,Health Care,3,44.690000000000005,54.300000000000004,45.76,46.88,48.32
ICUI.OQ,ICU MEDICAL INC,Health Care,3,48.92,57.95,47.9,49.559999999999995,51.82
CRL.N,CHRLS RIVER LABS,Health Care,4,46.37,70.27,70.67999999999999,66.97,60.809999999999995
UNH.N,UNITEDHEALTH GP,Health Care,1,55.69,75.81,48.08,53.38,60.83
VEEV.N,VEEVA SYS INC,Health Care,4,39.72,66.09,88.12,77.56,61.050000000000004
TECH.OQ,BIOTECHNE CORP,Health Care,4,41.94,62.64999999999999,72.03,66.11,56.71000000000001
CASI.OQ,CASI PHARMACEUTI,Health Care,2,12.24,47.22,52.78,45.87,34.62
BCRX.OQ,BIOCRYST PHARM,Health Care,2,18.310000000000002,47.22,85.22999999999999,69.49,45.16
USPH.N,US PHYSCAL THEPY,Health Care,3,45.540000000000006,47.22,44.32,44.940000000000005,45.82
IMGN.OQ,IMMUNOGEN INC,Health Care,2,26.93,47.22,60.42999999999999,53.42,42.41
WAT.N,WATERS CORP,Health Care,1,46.89,39.0,51.459999999999994,48.9,45.269999999999996
JAZZ.OQ,JAZZ PHARMA PLC,Health Care,1,53.06999999999999,38.43,44.72,45.03,45.86
AVXL.OQ,ANAVEX LIFE SCI,Health Care,2,29.23,47.22,51.49,47.510000000000005,41.089999999999996
ALLK.OQ,ALLAKOS INC,Health Care,2,33.2,47.22,73.00999999999999,63.17,48.06
INFU.A,INFU SYSTEM HLDG,Health Care,4,45.96,47.22,84.6,73.2,56.06
RCUS.N,ARCUS BIOSCIENCS,Health Care,2,26.279999999999998,47.22,52.629999999999995,47.86,40.2
HAE.N,HAEMONETICS,Health Care,2,43.62,37.36,52.480000000000004,48.89,43.64
ALLO.OQ,ALLOGENE THRPTCS,Health Care,1,23.18,27.450000000000003,53.790000000000006,45.24,32.32
CDMO.OQ,AVID BIOSERV ORD,Health Care,4,37.62,80.99,75.92999999999999,70.94,62.370000000000005
INCY.OQ,INCYTE CORP,Health Care,3,35.72,47.22,42.14,41.94,41.349999999999994
OFIX.OQ,ORTHOFX MDCL INC,Health Care,3,46.61,47.22,36.85,39.87,44.379999999999995
DNLI.OQ,DENALI THERAPTCS,Health Care,2,30.5,47.22,51.49,47.699999999999996,41.6
NUVA.OQ,NUVASIVE,Health Care,3,46.06,49.41,28.689999999999998,34.410000000000004,42.89
KRTX.OQ,KARUNA THRPT INC,Health Care,2,33.800000000000004,47.22,62.07,55.60000000000001,45.56
IAC.OQ,INTERACTVCRP ORD,Communication Services,2,39.94,46.44,49.75,47.78,44.67
CBB.N,CINCINNATI BELL,Communication Services,3,40.48,55.78999999999999,60.160000000000004,56.55,50.760000000000005
SHEN.OQ,SHENANDOAH TELE,Communication Services,3,45.11,54.82,47.36,48.15,49.07
TGNA.N,TEGNA INC,Communication Services,3,65.94,62.239999999999995,42.21,48.77,58.709999999999994
LBRDK.OQ,LIBERTY BRDBND C,Communication Services,3,40.89,55.730000000000004,45.97,46.67,47.349999999999994
SSP.OQ,E W SCRIPPS CO,Communication Services,3,60.519999999999996,54.82,37.41,43.49,52.75
USM.N,U.S.CELLULAR CP,Communication Services,1,81.44,53.53,38.93,47.5,61.040000000000006
WOW.N,WIDEOPENWEST INC,Communication Services,1,50.06,54.82,54.03,53.55,52.72
VZ.N,VERIZON COMMS,Communication Services,1,66.43,37.53,42.9,45.62,50.43
CDLX.OQ,CARDLYTICS INC,Communication Services,2,35.05,44.24,79.35,67.44,49.34
FOX.OQ,FOX CORP B,Communication Services,1,73.09,36.53,34.870000000000005,40.849999999999994,50.739999999999995
VG.OQ,VONAGE HLDNG ORD,Communication Services,2,40.01,46.7,78.78,68.15,52.04
LUMN.N,LUMEN TCHNLG ORD,Communication Services,1,59.14,33.64,39.87,41.83,45.4
LBRDA.OQ,LIBERTY BRDBND A,Communication Services,4,40.89,64.9,45.6,47.79,50.470000000000006
NFLX.OQ,NETFLIX INC,Communication Services,4,45.69,78.75,68.47,66.59,62.949999999999996
GOOGL.OQ,ALPHABET INC A,Communication Services,4,47.8,78.35,61.019999999999996,61.63999999999999,61.8
ZNGA.OQ,ZYNGA INC,Communication Services,4,32.46,60.160000000000004,78.61,68.92,53.690000000000005
ATEX.OQ,ANTERIX INC,Communication Services,2,18.790000000000003,54.82,37.7,37.43,36.13
T.N,AT&T,Communication Services,1,68.74,38.519999999999996,34.5,40.239999999999995,49.6
MSGS.N,MDS SQ SPT A ORD,Communication Services,3,33.51,54.82,34.06,37.09,41.11
ZG.OQ,ZILLOW GRUP CL A,Communication Services,2,38.690000000000005,42.480000000000004,47.660000000000004,45.540000000000006,42.26
MTCH.OQ,MTCH GRP INC ORD,Communication Services,4,43.769999999999996,60.83,78.2,70.43,58.35
BATRA.OQ,LIBERTY BRAVES A,Communication Services,3,36.68,54.82,39.24,41.19,43.669999999999995
NWSA.OQ,NEWS CORP CL A,Communication Services,3,47.97,47.49,59.830000000000005,56.2,50.77
TMUS.OQ,T MOBILE US IN,Communication Services,4,55.54,49.96,64.42,60.919999999999995,55.81
GLUU.OQ,GLU MOBILE INC,Communication Services,4,42.69,74.82,81.56,74.72,63.65
LSXMA.OQ,LMC SRS A LIBRTY,Communication Services,3,51.62,42.46,34.44,38.22,44.12
CCOI.OQ,COGENT COMMUNICA,Communication Services,3,44.0,54.82,45.92,46.97,48.27
WIFI.OQ,BOINGO WIRELS,Communication Services,3,43.08,54.82,39.86,42.58,46.379999999999995
ATUS.N,ALTICE USA A,Communication Services,3,54.09,51.72,53.94,53.63,53.23
VIACA.OQ,VIACOMCBS A ORD,Communication Services,1,68.08,58.06,49.44,53.53,59.91
OMC.N,OMNICOM GP INC,Communication Services,1,65.39,42.21,35.410000000000004,40.93,49.78
ROKU.OQ,ROKU INC ORD,Communication Services,2,37.11,40.25,47.660000000000004,44.97,40.849999999999994
SCHL.OQ,SCHOLASTIC CORP,Communication Services,3,46.489999999999995,49.980000000000004,31.59,36.58,43.980000000000004
LIVX.OQ,LIVEXLIVE MEDIA,Communication Services,3,43.82,54.82,48.57,48.79,48.86
TRUE.OQ,TRUECAR INC,Communication Services,3,43.95,45.25,46.69,46.07,45.09
DISH.OQ,DISH NETWORK A,Communication Services,1,68.25,47.52,25.91,35.5,50.41
CMCSA.OQ,COMCAST CORP A,Communication Services,3,56.8,55.11000000000001,47.980000000000004,50.370000000000005,54.0
LYV.N,LIVE NATION ENTN,Communication Services,2,21.01,43.68,42.089999999999996,39.17,34.22
CABO.N,CABLE ONE INC,Communication Services,4,45.97,59.4,58.120000000000005,56.489999999999995,53.71
CNSL.OQ,CONSOLIDATED COM,Communication Services,1,71.61,54.82,52.470000000000006,55.7,60.95
ATNI.OQ,ATN INTERNATIONL,Communication Services,3,61.029999999999994,54.82,38.92,44.62,53.33
DISCK.OQ,DISCOVERY INC C,Communication Services,1,65.61,76.21,49.220000000000006,55.720000000000006,65.22
IRDM.OQ,IRIDIUM COMM INC,Communication Services,2,41.260000000000005,47.370000000000005,72.36,63.949999999999996,51.17
LSXMK.OQ,LMC SRS C LIBRTY,Communication Services,3,51.62,53.849999999999994,33.800000000000004,39.48,47.94
AMCX.OQ,AMC NTWK CL A,Communication Services,1,77.29,74.42999999999999,49.14,57.16,69.25
NXST.OQ,NEXSTAR MEDA GRP,Communication Services,3,67.78,54.32,36.86,44.11,55.34
SGA.OQ,SAGA COMMUNICATN,Communication Services,3,66.03,54.82,28.04,37.76,52.61
TTGT.OQ,TECHTARGET,Communication Services,3,47.510000000000005,54.82,47.660000000000004,48.71,50.11
VIAC.OQ,VIACOMCBS B ORD,Communication Services,1,68.08,64.92,54.44,58.06,63.56
CHTR.OQ,CHARTER COMM ORD,Communication Services,3,52.42,54.81,49.1,50.46000000000001,52.43
Z.OQ,ZILLOW GRUP CL C,Communication Services,2,38.690000000000005,47.9,50.09,48.05,44.76
GAIA.OQ,GAIA INC CLS A,Communication Services,3,37.9,56.03,52.07000000000001,50.54,47.79
DJCO.OQ,DAILY JOURNAL,Communication Services,3,40.64,54.82,51.080000000000005,50.07,48.209999999999994
IPG.N,INTERPBLIC GRP,Communication Services,1,59.93000000000001,30.86,44.84,45.01,45.989999999999995
IDT.N,IDT CORP,Communication Services,1,62.88,54.82,47.660000000000004,51.019999999999996,56.25
FOXA.OQ,FOX CORP A,Communication Services,1,73.09,36.53,35.870000000000005,41.56,50.99
GTN.N,GRAY TELEVISION,Communication Services,1,80.76,54.82,25.69,38.32,57.92
WWE.N,WLD WRSTG ENTMNT,Communication Services,5,53.36,69.19,29.34,38.92,52.89
EA.OQ,ELECTRONIC ART,Communication Services,4,48.18,82.8,54.22,57.599999999999994,61.809999999999995
TWTR.N,TWITTER INC,Communication Services,4,37.92,55.58,85.24000000000001,73.69,55.93
ORBC.OQ,ORBCOMM,Communication Services,2,43.34,54.82,77.53,68.99,55.900000000000006
SPOK.OQ,SPOK HOLDINGS IN,Communication Services,1,48.84,54.82,49.1,49.919999999999995,51.0
IMAX.N,IMAX CORPORATION,Communication Services,2,27.939999999999998,46.800000000000004,32.56,34.0,35.699999999999996
PINS.N,PINTEREST INC A,Communication Services,4,37.5,73.39,47.660000000000004,50.0,52.6
SPOT.N,SPOTIFY TECHNLGY,Communication Services,2,36.25,54.82,79.94,69.62,53.669999999999995
FWONA.OQ,LBRTY A FRML ONE,Communication Services,3,35.56,45.379999999999995,35.089999999999996,36.71,38.879999999999995
FLNT.OQ,FLUENT INC,Communication Services,4,49.68,54.82,79.83,71.56,59.019999999999996
HMTV.OQ,HEMISPRE MDA GRP,Communication Services,3,55.45,54.82,30.509999999999998,37.9,49.0
CARG.OQ,CARGURUS INC A,Communication Services,3,43.26,54.82,31.929999999999996,37.07,44.48
OOMA.N,OOMA INC,Communication Services,3,35.63,54.82,51.370000000000005,49.53,46.28
NWS.OQ,NEWS CORP CL B,Communication Services,3,47.97,47.49,58.17,55.04,50.349999999999994
FWONK.OQ,LBRTY C FRML ONE,Communication Services,3,35.56,43.51,37.32,37.99,38.78
DIS.N,WALT DISNEY CO,Communication Services,3,41.85,57.50999999999999,51.839999999999996,51.190000000000005,49.830000000000005
LORL.OQ,LORAL SPACE COMM,Communication Services,2,42.75,54.82,57.78,55.08,50.73
TTWO.OQ,TAKE TWO,Communication Services,4,45.42,70.5,69.69,66.17,60.27
FB.OQ,FACEBOOK INC A,Communication Services,5,50.949999999999996,70.08,50.06,53.2,57.42
BAND.OQ,BANDWDTH INC,Communication Services,3,37.57,53.290000000000006,47.81,47.099999999999994,45.629999999999995
DISCA.OQ,DISCOVERY INC A,Communication Services,1,65.61,30.7,54.559999999999995,52.64,50.629999999999995
