,Instrument,GICS Sector Name,2 YTD Total Return,6 Month Total Return,52 Week Total Return,Beta
1617,TG.N,Materials,1.75900427506406,21.688174845040198,10.2964959043492,1.0997799272026498
1618,FRG.OQ,Consumer Discretionary,67.6721261010207,42.174079512750296,65.6726288525972,0.929453533353896
1619,NAV.N,Industrials,52.45335177600229,30.687203793958602,18.8897871273763,2.0701546272076397
1620,AVAV.OQ,Industrials,113.92938127560801,62.961135106420706,93.6940900390434,0.44206576590106605
1621,ENPH.OQ,Information Technology,657.252200499793,171.650192204346,412.48381247904,1.21139827618469
1622,FIVN.OQ,Information Technology,166.422689846034,41.737649063205104,130.258302586927,0.483273818612894
1623,CVLY.OQ,Financials,-27.6890531584431,29.9086774340029,-25.387394954755003,0.7263020648125901
1624,ABTX.OQ,Financials,1.1250891521856101,43.4389983265761,-0.41112225924447904,1.09150579821619
1625,PTON.OQ,Consumer Discretionary,410.52816900993696,112.284040995488,406.958041947358,0.25076073268436605
1626,COLL.OQ,Health Care,15.160349847741802,29.296235678621397,9.62072154932225,1.02338906603396
1627,ISEE.OQ,Health Care,-27.272727270124197,40.8577878120306,-11.1111111067651,1.5838133575142699
1628,DCI.N,Industrials,9.79212026083687,22.382651047779998,19.814810025350603,1.3559318149247102
1629,INDT.OQ,Real Estate,70.87099803666209,27.5806677890973,64.74763462677849,0.9789725460369821
1630,MOGa.N,Industrials,-5.28969903395271,35.924450491000705,-14.0160657350011,1.46284468400024
1631,MAR.OQ,Consumer Discretionary,-14.4106757267524,37.6519513772989,-11.0629837750133,1.88297951713629
1632,LANC.OQ,Consumer Staples,17.082799386702398,12.515007304882099,21.902556948405103,0.20570421906286898
1633,ARI.N,Financials,-22.115069315103998,37.3816332132735,-22.832319490329,1.3275574897824298
1634,UTHR.OQ,Health Care,92.21162581240601,50.101959398398705,69.2661467846527,0.401320212919776
1635,WH.N,Consumer Discretionary,1.23276940080861,28.733842147866696,8.41313292450374,1.8552939076318702
1636,EBTC.OQ,Financials,-15.346591222309899,27.027177602993998,-7.73730294899261,0.498767793112512
1637,HAYN.OQ,Materials,-31.2454363303474,12.5611343319519,-14.641280773438599,1.50792065887096
1638,FULT.OQ,Financials,-11.564878185487302,46.88700185551561,-8.35765914227363,0.847131205719886
1639,AAON.OQ,Industrials,63.9034699692198,37.7404220050711,47.6072259398719,0.6399500152096279
1640,TUP.N,Consumer Discretionary,327.27272728459303,144.726301729354,552.313167286703,3.0710325112192702
1641,TRS.OQ,Industrials,7.70455269235499,34.8883572563851,18.7017543900306,0.7803387679636221
1642,VGR.N,Consumer Staples,4.084630054180891,44.600649012582906,1.4332748467478897,1.15191570747461
1643,FROG.OQ,Information Technology,1.8675721561969298,1.8675721561969298,1.8675721561969298,0.6986633523636422
1644,GDOT.N,Financials,136.995708166811,4.74203338388841,65.875638337571,1.0653430349625699
1645,BIPC.N,Utilities,100.041720145457,34.4653640745322,100.041720145457,0.890912534876467
1646,SYKE.OQ,Information Technology,15.247364151774399,27.405857740064697,23.208092484537,0.898102595666994
1647,ANIP.OQ,Health Care,-49.11626398534779,3.3256503105868,-52.461748220904894,1.23864939813931
1648,ELAN.N,Health Care,-3.3955857352321694,17.0781892989341,-9.65385836408247,1.18037658184552
1649,HLIT.OQ,Information Technology,-0.256410256647921,16.9924812012704,14.7492625357634,0.7221239636205681
1650,PS.OQ,Information Technology,23.3004067450641,-0.608899296581156,6.20620620938575,1.89962541557833
1651,LQDT.OQ,Consumer Discretionary,197.818791954916,188.149350647007,285.86956522809504,1.09038791092983
1652,NWN.N,Utilities,-35.104681350814,-14.8754903214235,-35.6339015487024,0.44314950882638104
